#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (03:26:38)
#Dataset: ps_avgpres_nbadam88_u133p2
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 3074/12121
#Survival: overall-c1103
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
34764_at	LARS2	0.0486805996075867	124.9	high
226748_at	LYSMD2	0.0486866114164213	415.1	low
203341_at	CEBPZ	0.0487078027777778	637.3	high
201788_at	DDX42	0.0488633504737014	825.4	high
201210_at	DDX3X	0.0489661482037884	1328	high
212690_at	DDHD2	0.0491559379040157	434.6	low
227348_at	PARS2	0.049304985187602	73.4	high
222553_x_at	OXR1	0.0493062987606001	401.6	low
218866_s_at	POLR3K	0.0493084178851175	151	high
218520_at	TBK1	0.0493398555555556	256.4	low
239221_at	ADGRA1	0.0493439705249429	27.7	low
225176_at	LNPEP	0.0493508016297262	379.3	low
203769_s_at	STS	0.0494722365798046	39.5	low
201051_at	ANP32A	0.0494880971670466	1035.1	high
202109_at	ARFIP2	0.0495327505859375	216.1	high
235143_at	SLC10A7	0.0496018299381712	54.4	low
223662_x_at	DDX59	0.0496937341574496	345.4	high
